REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
States,Montana,2013,12,86,,,22.09,,
States,Nebraska,2013,12,37,,,8.11,,
States,Nevada,2013,12,34,,,44.12,,
States,New Hampshire,2013,12,X,,,X,,
States,New Jersey,2013,12,X,,,X,,
States,New Mexico,2013,12,10,,,20,,
States,New York,2013,12,979,,,16.14,,
States,North Carolina,2013,12,27,,,40.74,,
States,North Dakota,2013,12,65,,,20,,
States,Ohio,2013,12,68,,,26.47,,
States,Oklahoma,2013,12,93,,,19.35,,
States,Oregon,2013,12,15,,,26.67,,
States,Pennsylvania,2013,12,227,,,21.15,,
States,Rhode Island,2013,12,X,,,X,,
States,South Carolina,2013,12,186,,,11.83,,
States,South Dakota,2013,12,172,,,12.21,,
States,Tennessee,2013,12,46,,,32.61,,
States,Texas,2013,12,764,,,6.54,,
States,Utah,2013,12,512,,,7.81,,
States,Vermont,2013,12,X,,,X,,
States,Virginia,2013,12,117,,,11.97,,
States,Washington,2013,12,313,,,7.35,,
States,West Virginia,2013,12,414,,,23.43,,
States,Wisconsin,2013,12,111,,,30.63,,
States,Wyoming,2013,12,17,,,11.76,,
States,Puerto Rico,2013,12,19,,,78.95,,
States,Virgin Islands,2013,12,0,,,0,,
States,New York City,2013,12,X,,,X,,
States,Alabama,2013,13,48,,,10.42,,
States,Alaska,2013,13,69,,,20.29,,
States,Arizona,2013,13,92,,,6.52,,
States,Arkansas,2013,13,58,,,17.24,,
States,California,2013,13,354,,,7.06,,
States,Colorado,2013,13,272,,,4.78,,
States,Connecticut,2013,13,166,,,9.64,,
States,Delaware,2013,13,107,,,33.64,,
States,District of Columbia,2013,13,X,,,X,,
States,Florida,2013,13,X,,,X,,
States,Georgia,2013,13,770,,,14.16,,
States,Hawaii,2013,13,432,,,26.62,,
States,Idaho,2013,13,X,,,X,,
States,Illinois,2013,13,47,,,14.89,,
States,Indiana,2013,13,65,,,10.77,,
States,Iowa,2013,13,45,,,28.89,,
States,Kansas,2013,13,X,,,X,,
States,Kentucky,2013,13,50,,,10,,
States,Louisiana,2013,13,140,,,10,,
States,Maine,2013,13,11,,,27.27,,
States,Maryland,2013,13,90,,,58.89,,
States,Massachusetts,2013,13,37,,,27.03,,
States,Michigan,2013,13,X,,,X,,
States,Minnesota,2013,13,207,,,13.53,,
States,Mississippi,2013,13,39,,,5.13,,
States,Missouri,2013,13,260,,,6.54,,
States,Montana,2013,13,64,,,23.44,,
States,Nebraska,2013,13,24,,,0,,
States,Nevada,2013,13,27,,,51.85,,
States,New Hampshire,2013,13,X,,,X,,
States,New Jersey,2013,13,X,,,X,,
States,New Mexico,2013,13,30,,,13.33,,
States,New York,2013,13,878,,,16.51,,
States,North Carolina,2013,13,19,,,63.16,,
States,North Dakota,2013,13,81,,,23.46,,
States,Ohio,2013,13,58,,,22.41,,
States,Oklahoma,2013,13,103,,,6.8,,
States,Oregon,2013,13,20,,,20,,
States,Pennsylvania,2013,13,163,,,21.47,,
States,Rhode Island,2013,13,X,,,X,,
States,South Carolina,2013,13,155,,,13.55,,
States,South Dakota,2013,13,153,,,7.84,,
States,Tennessee,2013,13,26,,,30.77,,
States,Texas,2013,13,609,,,5.58,,
States,Utah,2013,13,461,,,5.64,,
States,Vermont,2013,13,X,,,X,,
States,Virginia,2013,13,96,,,11.46,,
States,Washington,2013,13,301,,,6.64,,
States,West Virginia,2013,13,399,,,18.8,,
States,Wisconsin,2013,13,72,,,27.78,,
States,Wyoming,2013,13,X,,,X,,
States,Puerto Rico,2013,13,21,,,80.95,,
States,Virgin Islands,2013,13,0,,,0,,
States,New York City,2013,13,X,,,X,,
States,Alabama,2013,14,X,,,X,,
States,Alaska,2013,14,57,,,12.28,,
States,Arizona,2013,14,64,,,17.19,,
States,Arkansas,2013,14,48,,,8.33,,
States,California,2013,14,353,,,4.25,,
States,Colorado,2013,14,226,,,3.98,,
States,Connecticut,2013,14,172,,,14.53,,
States,Delaware,2013,14,70,,,47.14,,
States,District of Columbia,2013,14,X,,,X,,
States,Florida,2013,14,X,,,X,,
States,Georgia,2013,14,751,,,16.38,,
States,Hawaii,2013,14,410,,,30.73,,
States,Idaho,2013,14,X,,,X,,
States,Illinois,2013,14,52,,,19.23,,
States,Indiana,2013,14,64,,,14.06,,
States,Iowa,2013,14,52,,,13.46,,
States,Kansas,2013,14,X,,,X,,
States,Kentucky,2013,14,39,,,2.56,,
States,Louisiana,2013,14,149,,,7.38,,
States,Maine,2013,14,X,,,X,,
States,Maryland,2013,14,88,,,39.77,,
States,Massachusetts,2013,14,32,,,31.25,,
States,Michigan,2013,14,X,,,X,,
States,Minnesota,2013,14,171,,,11.11,,
States,Mississippi,2013,14,42,,,16.67,,
States,Missouri,2013,14,264,,,4.55,,
States,Montana,2013,14,66,,,15.15,,
States,Nebraska,2013,14,18,,,0,,
States,Nevada,2013,14,27,,,48.15,,
States,New Hampshire,2013,14,X,,,X,,
States,New Jersey,2013,14,X,,,X,,
States,New Mexico,2013,14,X,,,X,,
States,New York,2013,14,724,,,12.15,,
States,North Carolina,2013,14,12,,,50,,
States,North Dakota,2013,14,62,,,17.74,,
States,Ohio,2013,14,41,,,36.59,,
States,Oklahoma,2013,14,65,,,3.08,,
States,Oregon,2013,14,26,,,7.69,,
States,Pennsylvania,2013,14,194,,,13.4,,
States,Rhode Island,2013,14,X,,,X,,
States,South Carolina,2013,14,132,,,20.45,,
States,South Dakota,2013,14,133,,,12.03,,
States,Tennessee,2013,14,42,,,28.57,,
States,Texas,2013,14,579,,,5.87,,
States,Utah,2013,14,409,,,4.65,,
States,Vermont,2013,14,X,,,X,,
States,Virginia,2013,14,98,,,17.35,,
States,Washington,2013,14,237,,,3.8,,
States,West Virginia,2013,14,219,,,18.72,,
States,Wisconsin,2013,14,50,,,26,,
States,Wyoming,2013,14,X,,,X,,
States,Puerto Rico,2013,14,10,,,80,,
States,Virgin Islands,2013,14,0,,,0,,
States,New York City,2013,14,X,,,X,,
States,Alabama,2013,15,68,,,1.47,,
States,Alaska,2013,15,37,,,16.22,,
States,Arizona,2013,15,67,,,5.97,,
States,Arkansas,2013,15,38,,,0,,
States,California,2013,15,273,,,0.37,,
States,Colorado,2013,15,169,,,5.33,,
States,Connecticut,2013,15,175,,,13.14,,
States,Delaware,2013,15,58,,,37.93,,
States,District of Columbia,2013,15,X,,,X,,
States,Florida,2013,15,X,,,X,,
States,Georgia,2013,15,590,,,11.36,,
States,Hawaii,2013,15,431,,,32.02,,
States,Idaho,2013,15,X,,,X,,
States,Illinois,2013,15,56,,,7.14,,
States,Indiana,2013,15,67,,,7.46,,
States,Iowa,2013,15,44,,,15.91,,
States,Kansas,2013,15,X,,,X,,
States,Kentucky,2013,15,20,,,15,,
States,Louisiana,2013,15,144,,,4.17,,
States,Maine,2013,15,X,,,X,,
States,Maryland,2013,15,85,,,34.12,,
States,Massachusetts,2013,15,39,,,25.64,,
States,Michigan,2013,15,X,,,X,,
States,Minnesota,2013,15,168,,,9.52,,
States,Mississippi,2013,15,27,,,7.41,,
States,Missouri,2013,15,270,,,3.7,,
States,Montana,2013,15,51,,,11.76,,
States,Nebraska,2013,15,32,,,3.13,,
States,Nevada,2013,15,22,,,22.73,,
States,New Hampshire,2013,15,X,,,X,,
States,New Jersey,2013,15,X,,,X,,
States,New Mexico,2013,15,19,,,5.26,,
States,New York,2013,15,686,,,10.5,,
States,North Carolina,2013,15,12,,,41.67,,
States,North Dakota,2013,15,30,,,3.33,,
States,Ohio,2013,15,39,,,12.82,,
States,Oklahoma,2013,15,78,,,2.56,,
States,Oregon,2013,15,14,,,0,,
States,Pennsylvania,2013,15,157,,,10.83,,
States,Rhode Island,2013,15,X,,,X,,
States,South Carolina,2013,15,106,,,8.49,,
States,South Dakota,2013,15,86,,,11.63,,
States,Tennessee,2013,15,32,,,21.88,,
States,Texas,2013,15,575,,,3.65,,
States,Utah,2013,15,360,,,3.61,,
States,Vermont,2013,15,X,,,X,,
States,Virginia,2013,15,84,,,11.9,,
States,Washington,2013,15,221,,,4.07,,
States,West Virginia,2013,15,275,,,10.55,,
States,Wisconsin,2013,15,43,,,4.65,,
States,Wyoming,2013,15,X,,,X,,
States,Puerto Rico,2013,15,12,,,91.67,,
States,Virgin Islands,2013,15,0,,,0,,
States,New York City,2013,15,X,,,X,,
States,Alabama,2013,16,77,,,2.6,,
States,Alaska,2013,16,73,,,16.44,,
States,Arizona,2013,16,66,,,1.52,,
States,Arkansas,2013,16,27,,,3.7,,
States,California,2013,16,247,,,5.67,,
States,Colorado,2013,16,181,,,4.42,,
States,Connecticut,2013,16,193,,,7.77,,
States,Delaware,2013,16,46,,,4.35,,
States,District of Columbia,2013,16,X,,,X,,
States,Florida,2013,16,X,,,X,,
States,Georgia,2013,16,464,,,6.25,,
States,Hawaii,2013,16,416,,,28.85,,
States,Idaho,2013,16,X,,,X,,
States,Illinois,2013,16,50,,,18,,
States,Indiana,2013,16,69,,,10.14,,
States,Iowa,2013,16,20,,,0,,
States,Kansas,2013,16,X,,,X,,
States,Kentucky,2013,16,25,,,4,,
States,Louisiana,2013,16,107,,,4.67,,
States,Maine,2013,16,X,,,X,,
States,Maryland,2013,16,48,,,20.83,,
States,Massachusetts,2013,16,29,,,6.9,,
States,Michigan,2013,16,18,,,94.44,,
States,Minnesota,2013,16,130,,,3.85,,
States,Mississippi,2013,16,25,,,4,,
States,Missouri,2013,16,258,,,4.65,,
States,Montana,2013,16,45,,,6.67,,
States,Nebraska,2013,16,26,,,3.85,,
States,Nevada,2013,16,17,,,17.65,,
States,New Hampshire,2013,16,X,,,X,,
States,New Jersey,2013,16,X,,,X,,
States,New Mexico,2013,16,10,,,0,,
States,New York,2013,16,586,,,7.51,,
States,North Carolina,2013,16,18,,,33.33,,
States,North Dakota,2013,16,23,,,17.39,,
States,Ohio,2013,16,42,,,14.29,,
States,Oklahoma,2013,16,82,,,0,,
States,Oregon,2013,16,16,,,0,,
States,Pennsylvania,2013,16,124,,,7.26,,
States,Rhode Island,2013,16,X,,,X,,
States,South Carolina,2013,16,81,,,7.41,,
States,South Dakota,2013,16,76,,,11.84,,
States,Tennessee,2013,16,23,,,8.7,,
States,Texas,2013,16,554,,,2.53,,
States,Utah,2013,16,285,,,3.16,,
States,Vermont,2013,16,X,,,X,,
States,Virginia,2013,16,65,,,6.15,,
States,Washington,2013,16,228,,,3.95,,
States,West Virginia,2013,16,194,,,5.15,,
States,Wisconsin,2013,16,40,,,7.5,,
States,Wyoming,2013,16,X,,,X,,
States,Puerto Rico,2013,16,X,,,X,,
States,Virgin Islands,2013,16,0,,,0,,
States,New York City,2013,16,X,,,X,,
States,Alabama,2013,17,56,,,0,,
States,Alaska,2013,17,59,,,25.42,,
States,Arizona,2013,17,55,,,0,,
States,Arkansas,2013,17,22,,,9.09,,
States,California,2013,17,231,,,3.46,,
States,Colorado,2013,17,175,,,1.14,,
States,Connecticut,2013,17,118,,,7.63,,
States,Delaware,2013,17,24,,,20.83,,
States,District of Columbia,2013,17,X,,,X,,
States,Florida,2013,17,X,,,X,,
States,Georgia,2013,17,399,,,3.76,,
States,Hawaii,2013,17,446,,,31.17,,
States,Idaho,2013,17,X,,,X,,
States,Illinois,2013,17,46,,,8.7,,
States,Indiana,2013,17,61,,,32.79,,
States,Iowa,2013,17,18,,,0,,
States,Kansas,2013,17,X,,,X,,
States,Kentucky,2013,17,23,,,0,,
States,Louisiana,2013,17,98,,,8.16,,
States,Maine,2013,17,X,,,X,,
States,Maryland,2013,17,32,,,9.38,,
States,Massachusetts,2013,17,25,,,16,,
States,Michigan,2013,17,X,,,X,,
States,Minnesota,2013,17,130,,,6.92,,
States,Mississippi,2013,17,13,,,0,,
States,Missouri,2013,17,277,,,1.44,,
States,Montana,2013,17,40,,,0,,
States,Nebraska,2013,17,17,,,0,,
States,Nevada,2013,17,28,,,10.71,,
States,New Hampshire,2013,17,X,,,X,,
States,New Jersey,2013,17,X,,,X,,
States,New Mexico,2013,17,X,,,X,,
States,New York,2013,17,525,,,4.95,,
States,North Carolina,2013,17,X,,,X,,
States,North Dakota,2013,17,18,,,16.67,,
States,Ohio,2013,17,20,,,20,,
States,Oklahoma,2013,17,94,,,2.13,,
States,Oregon,2013,17,X,,,X,,
States,Pennsylvania,2013,17,150,,,2.67,,
States,Rhode Island,2013,17,X,,,X,,
States,South Carolina,2013,17,61,,,3.28,,
States,South Dakota,2013,17,53,,,3.77,,
States,Tennessee,2013,17,22,,,9.09,,
States,Texas,2013,17,496,,,0.81,,
States,Utah,2013,17,303,,,1.65,,
States,Vermont,2013,17,X,,,X,,
States,Virginia,2013,17,47,,,8.51,,
States,Washington,2013,17,196,,,3.06,,
States,West Virginia,2013,17,179,,,2.79,,
States,Wisconsin,2013,17,38,,,7.89,,
States,Wyoming,2013,17,X,,,X,,
States,Puerto Rico,2013,17,13,,,76.92,,
States,Virgin Islands,2013,17,0,,,0,,
States,New York City,2013,17,X,,,X,,
States,Alabama,2013,18,62,,,0,,
States,Alaska,2013,18,39,,,20.51,,
States,Arizona,2013,18,60,,,1.67,,
States,Arkansas,2013,18,29,,,3.45,,
States,California,2013,18,235,,,1.28,,
States,Colorado,2013,18,158,,,1.9,,
States,Connecticut,2013,18,152,,,6.58,,
States,Delaware,2013,18,21,,,28.57,,
States,District of Columbia,2013,18,10,,,50,,
States,Florida,2013,18,X,,,X,,
States,Georgia,2013,18,330,,,2.73,,
States,Hawaii,2013,18,416,,,33.89,,
States,Idaho,2013,18,X,,,X,,
States,Illinois,2013,18,35,,,8.57,,
States,Indiana,2013,18,56,,,0,,
States,Iowa,2013,18,22,,,13.64,,
States,Kansas,2013,18,X,,,X,,
States,Kentucky,2013,18,30,,,0,,
States,Louisiana,2013,18,96,,,6.25,,
States,Maine,2013,18,X,,,X,,
States,Maryland,2013,18,35,,,2.86,,
States,Massachusetts,2013,18,25,,,24,,
States,Michigan,2013,18,X,,,X,,
States,Minnesota,2013,18,144,,,9.03,,
States,Mississippi,2013,18,19,,,0,,
States,Missouri,2013,18,309,,,0.97,,
States,Montana,2013,18,37,,,2.7,,
States,Nebraska,2013,18,16,,,0,,
States,Nevada,2013,18,21,,,14.29,,
States,New Hampshire,2013,18,X,,,X,,
States,New Jersey,2013,18,X,,,X,,
States,New Mexico,2013,18,X,,,X,,
States,New York,2013,18,562,,,3.91,,
States,North Carolina,2013,18,13,,,7.69,,
States,North Dakota,2013,18,24,,,4.17,,
States,Ohio,2013,18,17,,,5.88,,
States,Oklahoma,2013,18,68,,,0,,
States,Oregon,2013,18,16,,,0,,
States,Pennsylvania,2013,18,121,,,0.83,,
States,Rhode Island,2013,18,X,,,X,,
States,South Carolina,2013,18,52,,,5.77,,
States,South Dakota,2013,18,71,,,7.04,,
States,Tennessee,2013,18,14,,,14.29,,
States,Texas,2013,18,473,,,0.85,,
States,Utah,2013,18,267,,,1.5,,
States,Vermont,2013,18,X,,,X,,
States,Virginia,2013,18,63,,,3.17,,
States,Washington,2013,18,154,,,0.65,,
States,West Virginia,2013,18,156,,,2.56,,
States,Wisconsin,2013,18,26,,,7.69,,
States,Wyoming,2013,18,X,,,X,,
States,Puerto Rico,2013,18,X,,,X,,
States,Virgin Islands,2013,18,0,,,0,,
States,New York City,2013,18,X,,,X,,
States,Alabama,2013,19,X,,,X,,
States,Alaska,2013,19,35,,,31.43,,
States,Arizona,2013,19,47,,,10.64,,
States,Arkansas,2013,19,22,,,0,,
States,California,2013,19,243,,,3.7,,
States,Colorado,2013,19,140,,,1.43,,
States,Connecticut,2013,19,149,,,4.7,,
States,Delaware,2013,19,13,,,0,,
States,District of Columbia,2013,19,X,,,X,,
States,Florida,2013,19,X,,,X,,
States,Georgia,2013,19,344,,,3.2,,
States,Hawaii,2013,19,354,,,24.29,,
States,Idaho,2013,19,X,,,X,,
States,Illinois,2013,19,40,,,2.5,,
States,Indiana,2013,19,57,,,0,,
States,Iowa,2013,19,22,,,13.64,,
States,Kansas,2013,19,X,,,X,,
States,Kentucky,2013,19,24,,,0,,
States,Louisiana,2013,19,79,,,6.33,,
States,Maine,2013,19,X,,,X,,
States,Maryland,2013,19,32,,,6.25,,
States,Massachusetts,2013,19,16,,,12.5,,
States,Michigan,2013,19,X,,,X,,
States,Minnesota,2013,19,136,,,2.21,,
States,Mississippi,2013,19,15,,,0,,
States,Missouri,2013,19,293,,,0.34,,
States,Montana,2013,19,38,,,0,,
States,Nebraska,2013,19,12,,,0,,
States,Nevada,2013,19,10,,,10,,
States,New Hampshire,2013,19,X,,,X,,
States,New Jersey,2013,19,X,,,X,,
States,New Mexico,2013,19,X,,,X,,
States,New York,2013,19,569,,,1.58,,
States,North Carolina,2013,19,11,,,9.09,,
States,North Dakota,2013,19,13,,,0,,
States,Ohio,2013,19,20,,,10,,
States,Oklahoma,2013,19,57,,,0,,
States,Oregon,2013,19,16,,,18.75,,
States,Pennsylvania,2013,19,117,,,3.42,,
States,Rhode Island,2013,19,X,,,X,,
States,South Carolina,2013,19,40,,,10,,
States,South Dakota,2013,19,56,,,5.36,,
States,Tennessee,2013,19,X,,,X,,
States,Texas,2013,19,428,,,1.17,,
States,Utah,2013,19,298,,,2.01,,
States,Vermont,2013,19,X,,,X,,
States,Virginia,2013,19,35,,,0,,
States,Washington,2013,19,141,,,1.42,,
States,West Virginia,2013,19,142,,,0,,
States,Wisconsin,2013,19,20,,,0,,
States,Wyoming,2013,19,X,,,X,,
States,Puerto Rico,2013,19,X,,,X,,
States,Virgin Islands,2013,19,0,,,0,,
States,New York City,2013,19,X,,,X,,
States,Alabama,2013,20,X,,,X,,
States,Alaska,2013,20,37,,,27.03,,
States,Arizona,2013,20,47,,,4.26,,
States,Arkansas,2013,20,22,,,0,,
States,California,2013,20,215,,,0.47,,
States,Colorado,2013,20,136,,,2.94,,
States,Connecticut,2013,20,153,,,1.96,,
States,Delaware,2013,20,16,,,0,,
States,District of Columbia,2013,20,X,,,X,,
States,Florida,2013,20,X,,,X,,
States,Georgia,2013,20,289,,,1.38,,
States,Hawaii,2013,20,425,,,21.88,,
States,Idaho,2013,20,X,,,X,,
States,Illinois,2013,20,33,,,3.03,,
States,Indiana,2013,20,64,,,1.56,,
States,Iowa,2013,20,14,,,0,,
States,Kansas,2013,20,X,,,X,,
States,Kentucky,2013,20,23,,,0,,
States,Louisiana,2013,20,67,,,0,,
States,Maine,2013,20,X,,,X,,
States,Maryland,2013,20,11,,,0,,
States,Massachusetts,2013,20,16,,,0,,
States,Michigan,2013,20,X,,,X,,
States,Minnesota,2013,20,97,,,5.15,,
States,Mississippi,2013,20,X,,,X,,
States,Missouri,2013,20,255,,,1.18,,
States,Montana,2013,20,24,,,0,,
States,Nebraska,2013,20,11,,,0,,
States,Nevada,2013,20,13,,,7.69,,
States,New Hampshire,2013,20,X,,,X,,
States,New Jersey,2013,20,X,,,X,,
States,New Mexico,2013,20,X,,,X,,
States,New York,2013,20,420,,,1.43,,
States,North Carolina,2013,20,X,,,X,,
States,North Dakota,2013,20,X,,,X,,
States,Ohio,2013,20,13,,,0,,
States,Oklahoma,2013,20,67,,,0,,
States,Oregon,2013,20,23,,,4.35,,
States,Pennsylvania,2013,20,101,,,2.97,,
States,Rhode Island,2013,20,X,,,X,,
States,South Carolina,2013,20,34,,,0,,
States,South Dakota,2013,20,46,,,2.17,,
States,Tennessee,2013,20,X,,,X,,
States,Texas,2013,20,360,,,0.28,,
States,Utah,2013,20,249,,,0.8,,
States,Vermont,2013,20,X,,,X,,
States,Virginia,2013,20,29,,,0,,
States,Washington,2013,20,158,,,0,,
States,West Virginia,2013,20,167,,,0,,
States,Wisconsin,2013,20,38,,,0,,
States,Wyoming,2013,20,X,,,X,,
States,Puerto Rico,2013,20,10,,,80,,
States,Virgin Islands,2013,20,0,,,0,,
States,New York City,2013,20,X,,,X,,
States,Alabama,2013,21,165,,,2.42,,
States,Alaska,2013,21,26,,,7.69,,
States,Arizona,2013,21,57,,,1.75,,
States,Arkansas,2013,21,27,,,3.7,,
States,California,2013,21,196,,,0,,
States,Colorado,2013,21,140,,,2.14,,
States,Connecticut,2013,21,143,,,0,,
States,Delaware,2013,21,11,,,0,,
States,District of Columbia,2013,21,X,,,X,,
States,Florida,2013,21,X,,,X,,
States,Georgia,2013,21,256,,,1.56,,
States,Hawaii,2013,21,420,,,20.95,,
States,Idaho,2013,21,X,,,X,,
States,Illinois,2013,21,41,,,7.32,,
States,Indiana,2013,21,38,,,0,,
States,Iowa,2013,21,X,,,X,,
States,Kansas,2013,21,X,,,X,,
States,Kentucky,2013,21,29,,,0,,
States,Louisiana,2013,21,75,,,0,,
States,Maine,2013,21,X,,,X,,
States,Maryland,2013,21,X,,,X,,
States,Massachusetts,2013,21,X,,,X,,
States,Michigan,2013,21,X,,,X,,
States,Minnesota,2013,21,89,,,0,,
States,Mississippi,2013,21,18,,,5.56,,
States,Missouri,2013,21,254,,,0,,
States,Montana,2013,21,24,,,0,,
States,Nebraska,2013,21,17,,,0,,
States,Nevada,2013,21,20,,,5,,
States,New Hampshire,2013,21,X,,,X,,
States,New Jersey,2013,21,X,,,X,,
States,New Mexico,2013,21,X,,,X,,
States,New York,2013,21,454,,,0.88,,
States,North Carolina,2013,21,X,,,X,,
States,North Dakota,2013,21,X,,,X,,
States,Ohio,2013,21,13,,,7.69,,
States,Oklahoma,2013,21,33,,,0,,
States,Oregon,2013,21,23,,,0,,
States,Pennsylvania,2013,21,105,,,0.95,,
States,Rhode Island,2013,21,X,,,X,,
States,South Carolina,2013,21,18,,,0,,
States,South Dakota,2013,21,38,,,0,,
States,Tennessee,2013,21,X,,,X,,
States,Texas,2013,21,304,,,0.33,,
States,Utah,2013,21,232,,,0.43,,
States,Vermont,2013,21,X,,,X,,
States,Virginia,2013,21,16,,,0,,
States,Washington,2013,21,111,,,0.9,,
States,West Virginia,2013,21,145,,,0,,
States,Wisconsin,2013,21,54,,,3.7,,
States,Wyoming,2013,21,X,,,X,,
States,Puerto Rico,2013,21,14,,,71.43,,
States,Virgin Islands,2013,21,0,,,0,,
States,New York City,2013,21,X,,,X,,
States,Alabama,2013,22,48,,,6.25,,
States,Alaska,2013,22,25,,,0,,
States,Arizona,2013,22,37,,,2.7,,
States,Arkansas,2013,22,24,,,0,,
States,California,2013,22,204,,,0.49,,
States,Colorado,2013,22,107,,,0.93,,
States,Connecticut,2013,22,150,,,0,,
States,Delaware,2013,22,X,,,X,,
States,District of Columbia,2013,22,X,,,X,,
States,Florida,2013,22,X,,,X,,
States,Georgia,2013,22,200,,,0,,
States,Hawaii,2013,22,331,,,20.54,,
States,Idaho,2013,22,X,,,X,,
States,Illinois,2013,22,42,,,0,,
States,Indiana,2013,22,36,,,0,,
States,Iowa,2013,22,X,,,X,,
States,Kansas,2013,22,X,,,X,,
States,Kentucky,2013,22,31,,,0,,
States,Louisiana,2013,22,61,,,1.64,,
States,Maine,2013,22,X,,,X,,
States,Maryland,2013,22,X,,,X,,
States,Massachusetts,2013,22,X,,,X,,
States,Michigan,2013,22,X,,,X,,
States,Minnesota,2013,22,88,,,0,,
States,Mississippi,2013,22,11,,,36.36,,
States,Missouri,2013,22,198,,,0.51,,
States,Montana,2013,22,16,,,0,,
States,Nebraska,2013,22,14,,,0,,
States,Nevada,2013,22,18,,,5.56,,
States,New Hampshire,2013,22,X,,,X,,
States,New Jersey,2013,22,X,,,X,,
States,New Mexico,2013,22,X,,,X,,
States,New York,2013,22,383,,,0.26,,
States,North Carolina,2013,22,X,,,X,,
States,North Dakota,2013,22,X,,,X,,
States,Ohio,2013,22,11,,,0,,
States,Oklahoma,2013,22,55,,,0,,
States,Oregon,2013,22,X,,,X,,
States,Pennsylvania,2013,22,106,,,0,,
States,Rhode Island,2013,22,X,,,X,,
States,South Carolina,2013,22,15,,,0,,
States,South Dakota,2013,22,47,,,0,,
States,Tennessee,2013,22,X,,,X,,
States,Texas,2013,22,291,,,1.37,,
States,Utah,2013,22,242,,,0,,
States,Vermont,2013,22,X,,,X,,
States,Virginia,2013,22,17,,,0,,
States,Washington,2013,22,145,,,1.38,,
States,West Virginia,2013,22,117,,,0,,
States,Wisconsin,2013,22,36,,,0,,
States,Wyoming,2013,22,X,,,X,,
States,Puerto Rico,2013,22,11,,,90.91,,
States,Virgin Islands,2013,22,0,,,0,,
States,New York City,2013,22,X,,,X,,
States,Alabama,2013,23,X,,,X,,
States,Alaska,2013,23,27,,,7.41,,
States,Arizona,2013,23,43,,,0,,
States,Arkansas,2013,23,14,,,0,,
States,California,2013,23,177,,,0,,
States,Colorado,2013,23,127,,,0,,
States,Connecticut,2013,23,156,,,0.64,,
States,Delaware,2013,23,X,,,X,,
States,District of Columbia,2013,23,X,,,X,,
States,Florida,2013,23,X,,,X,,
States,Georgia,2013,23,196,,,2.55,,
States,Hawaii,2013,23,382,,,17.8,,
States,Idaho,2013,23,X,,,X,,
States,Illinois,2013,23,31,,,3.23,,
